date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-08-04,2919.2600098,2946.0100098,2918.5300293,2932.3400879,2932.3400879,58812500,58812500,13.08008,0.448,2932.29338,"August 04, 16",0.00448
2016-08-03,2912.5300293,2920.2199707,2892.5200195,2911.0600586,2911.0600586,73353300,73353300,-1.46997,-0.05,2907.93335,"August 03, 16",-0.0005
2016-08-02,2964.6499023,2964.6499023,2902.6699219,2906.9799805,2906.9799805,79318100,79318100,-57.66992,-1.945,2924.7666,"August 02, 16",-0.01945
2016-07-29,2977.1999512,2990.7600098,2968.6899414,2990.7600098,2990.7600098,69112500,69112500,13.56006,0.455,2983.40332,"July 29, 16",0.00455
2016-07-28,2998.9799805,3007.3400879,2966.1000977,2966.1000977,2966.1000977,62468600,62468600,-32.87988,-1.096,2979.84676,"July 28, 16",-0.01096
2016-07-27,2991.1899414,3016.8200684,2991.1899414,2999.4799805,2999.4799805,55840300,55840300,8.29004,0.277,3002.49666,"July 27, 16",0.00277
2016-07-26,2973.8000488,2986.8898926,2951.1101074,2978.8999023,2978.8999023,46255000,46255000,5.09985,0.171,2972.29997,"July 26, 16",0.00171
2016-07-25,2971.7399902,2998.1699219,2961.9599609,2973.2199707,2973.2199707,43422900,43422900,1.47998,0.05,2977.78328,"July 25, 16",0.0005
2016-07-22,2964.4399414,2982.2600098,2946.2700195,2972.2299805,2972.2299805,46645500,46645500,7.79004,0.263,2966.92,"July 22, 16",0.00263
2016-07-21,2972.1499023,2978.4099121,2942.6899414,2968.4899902,2968.4899902,62526900,62526900,-3.65991,-0.123,2963.19661,"July 21, 16",-0.00123
2016-07-20,2941.5,2971.4599609,2934.8400879,2966.9499512,2966.9499512,53704000,53704000,25.44995,0.865,2957.75,"July 20, 16",0.00865
2016-07-19,2946.6398926,2948.5,2909.1201172,2931.1000977,2931.1000977,58475200,58475200,-15.53979,-0.527,2929.5734,"July 19, 16",-0.00527
2016-07-18,2959.7399902,2982.4199219,2930.3798828,2949.1699219,2949.1699219,51759400,51759400,-10.57007,-0.357,2953.98991,"July 18, 16",-0.00357
2016-07-15,2955.7700195,2969.0900879,2935.4099121,2958.6499023,2958.6499023,61583900,61583900,2.87988,0.097,2954.3833,"July 15, 16",0.00097
2016-07-14,2936.0500488,2977.6101074,2936.0500488,2963.0700684,2963.0700684,68336400,68336400,27.02002,0.92,2958.91007,"July 14, 16",0.0092
2016-07-13,2933.0700684,2944.8701172,2917.9199219,2926.1398926,2926.1398926,68472600,68472600,-6.93018,-0.236,2929.64331,"July 13, 16",-0.00236
2016-07-12,2887.0900879,2940.0100098,2883.3200684,2933.4399414,2933.4399414,90725300,90725300,46.34985,1.605,2918.92334,"July 12, 16",0.01605
2016-07-11,2853.1201172,2888.5,2843.1101074,2885.3200684,2885.3200684,63361300,63361300,32.19995,1.129,2872.31006,"July 11, 16",0.01129
2016-07-08,2774.3500977,2851.5600586,2768.6201172,2838.0100098,2838.0100098,78877700,78877700,63.65991,2.295,2819.39673,"July 08, 16",0.02295
2016-07-07,2768.1398926,2807.6499023,2768.1398926,2780.1000977,2780.1000977,60477900,60477900,11.96021,0.432,2785.29663,"July 07, 16",0.00432
2016-07-06,2798.2900391,2807.6499023,2742.6599121,2761.3701172,2761.3701172,83911400,83911400,-36.91992,-1.319,2770.55998,"July 06, 16",-0.01319
2016-07-05,2857.9799805,2857.9799805,2803.9299316,2812.8798828,2812.8798828,76199600,76199600,-45.1001,-1.578,2824.92993,"July 05, 16",-0.01578
2016-07-04,2884.9699707,2892.5200195,2859.3000488,2862.2099609,2862.2099609,54781900,54781900,-22.76001,-0.789,2871.34334,"July 04, 16",-0.00789
2016-07-01,2874.1499023,2895.1999512,2851.2299805,2883.0600586,2883.0600586,73204600,73204600,8.91016,0.31,2876.49666,"July 01, 16",0.0031
2016-06-30,2825.5600586,2871.1000977,2802.4199219,2864.7399902,2864.7399902,100828900,100828900,39.17993,1.387,2846.08667,"June 30, 16",0.01387
2016-06-29,2760.3701172,2836.3200684,2760.3701172,2832.1799316,2832.1799316,95032300,95032300,71.80981,2.601,2809.62337,"June 29, 16",0.02601
2016-06-28,2723.5300293,2790.1499023,2723.5300293,2758.6699219,2758.6699219,119625200,119625200,35.13989,1.29,2757.44995,"June 28, 16",0.0129
2016-06-27,2768.1201172,2793.1499023,2678.2700195,2697.4399414,2697.4399414,170782200,170782200,-70.68018,-2.553,2722.95329,"June 27, 16",-0.02553
2016-06-24,3030.9299316,3030.9299316,2736.4299316,2776.0900879,2776.0900879,235845300,235845300,-254.83984,-8.408,2847.81665,"June 24, 16",-0.08408
2016-06-23,2984.6999512,3057.7099609,2984.0700684,3037.8601074,3037.8601074,68100200,68100200,53.16016,1.781,3026.54671,"June 23, 16",0.01781
2016-06-22,2979.8898926,3002.8798828,2967.2299805,2978.3100586,2978.3100586,46599900,46599900,-1.57983,-0.053,2982.80664,"June 22, 16",-0.00053
2016-06-21,2941.1201172,2977.5200195,2933.3300781,2967.3400879,2967.3400879,50961500,50961500,26.21997,0.891,2959.39673,"June 21, 16",0.00891
2016-06-20,2858.9399414,2952.8500977,2858.9399414,2942.8798828,2942.8798828,63489500,63489500,83.93994,2.936,2918.22331,"June 20, 16",0.02936
2016-06-17,2832.5900879,2872.0400391,2832.5900879,2849.1699219,2849.1699219,98489900,98489900,16.57983,0.585,2851.26668,"June 17, 16",0.00585
2016-06-16,2820.1000977,2826.9699707,2784.8999023,2819.3000488,2819.3000488,74937500,74937500,-0.80005,-0.028,2810.38997,"June 16, 16",-0.00028
2016-06-15,2803.2199707,2850.4299316,2803.2199707,2830.3000488,2830.3000488,64157200,64157200,27.08008,0.966,2827.98332,"June 15, 16",0.00966
2016-06-14,2838.2600098,2838.75,2795.6599121,2797.1799316,2797.1799316,72698100,72698100,-41.08008,-1.447,2810.52995,"June 14, 16",-0.01447
2016-06-13,2904.6799316,2904.6799316,2853.5200195,2853.5200195,2853.5200195,64040800,64040800,-51.15991,-1.761,2870.57332,"June 13, 16",-0.01761
2016-06-10,2983.2800293,2983.2800293,2908.6101074,2911.1101074,2911.1101074,66596700,66596700,-72.16992,-2.419,2934.33341,"June 10, 16",-0.02419
2016-06-09,3015.4799805,3015.4799805,2980.5800781,2989.0300293,2989.0300293,50548100,50548100,-26.44995,-0.877,2995.03003,"June 09, 16",-0.00877
2016-06-08,3038.0100098,3038.0100098,3008.5100098,3019.7600098,3019.7600098,42352900,42352900,-18.25,-0.601,3022.09334,"June 08, 16",-0.00601
2016-06-07,3016.0,3052.4499512,3016.0,3040.6899414,3040.6899414,44937900,44937900,24.68994,0.819,3036.37996,"June 07, 16",0.00819
2016-06-06,2991.6899414,3012.0400391,2991.4899902,3001.8999023,3001.8999023,35968200,35968200,10.20996,0.341,3001.80998,"June 06, 16",0.00341
2016-06-03,3036.2900391,3054.4199219,2980.5400391,2997.5500488,2997.5500488,49939700,49939700,-38.73999,-1.276,3010.83667,"June 03, 16",-0.01276
2016-06-02,3034.8300781,3052.3300781,3023.6201172,3033.8601074,3033.8601074,46720000,46720000,-0.96997,-0.032,3036.60343,"June 02, 16",-0.00032
2016-06-01,3061.4399414,3064.0600586,3026.9499512,3038.7700195,3038.7700195,49381000,49381000,-22.66992,-0.74,3043.26001,"June 01, 16",-0.0074
2016-05-31,3090.5500488,3097.9599609,3056.8701172,3063.4799805,3063.4799805,57613200,57613200,-27.07007,-0.876,3072.77002,"May 31, 16",-0.00876
2016-05-30,3077.5500488,3091.5800781,3072.1000977,3090.0100098,3090.0100098,22278100,22278100,12.45996,0.405,3084.5634,"May 30, 16",0.00405
2016-05-27,3066.4499512,3079.8500977,3060.3100586,3078.4799805,3078.4799805,38389900,38389900,12.03003,0.392,3072.88005,"May 27, 16",0.00392
2016-05-26,3053.7299805,3074.2399902,3051.1201172,3071.2099609,3071.2099609,51966600,51966600,17.47998,0.572,3065.52336,"May 26, 16",0.00572
2016-05-25,3018.8100586,3069.5600586,3018.8100586,3061.6000977,3061.6000977,67982300,67982300,42.79004,1.417,3049.99007,"May 25, 16",0.01417
2016-05-24,2929.2800293,3017.25,2918.2299805,3010.1201172,3010.1201172,58176200,58176200,80.84009,2.76,2981.8667,"May 24, 16",0.0276
2016-05-23,2962.5200195,2965.4299316,2922.1201172,2932.9299316,2932.9299316,50763600,50763600,-29.59009,-0.999,2940.15999,"May 23, 16",-0.00999
2016-05-20,2930.4299316,2963.1101074,2930.4299316,2962.1599121,2962.1599121,61765900,61765900,31.72998,1.083,2951.89998,"May 20, 16",0.01083
2016-05-19,2948.7199707,2949.6000977,2917.6101074,2919.2199707,2919.2199707,58527200,58527200,-29.5,-1.0,2928.81006,"May 19, 16",-0.01
2016-05-18,2931.1599121,2957.0100098,2916.7700195,2956.4299316,2956.4299316,44710600,44710600,25.27002,0.862,2943.40332,"May 18, 16",0.00862
2016-05-17,2956.2900391,2991.3200684,2922.7600098,2938.0900879,2938.0900879,65064700,65064700,-18.19995,-0.616,2950.72339,"May 17, 16",-0.00616
2016-05-13,2923.6398926,2967.8701172,2904.0900879,2956.6298828,2956.6298828,51703400,51703400,32.98999,1.128,2942.86336,"May 13, 16",0.01128
2016-05-12,2951.2800293,2988.6201172,2925.8400879,2935.4599609,2935.4599609,58209400,58209400,-15.82007,-0.536,2949.97339,"May 12, 16",-0.00536
2016-05-11,2975.4699707,2979.5800781,2940.2399902,2956.7099609,2956.7099609,62188800,62188800,-18.76001,-0.63,2958.84334,"May 11, 16",-0.0063
2016-05-10,2964.3200684,3003.3999023,2963.9899902,2978.9699707,2978.9699707,59839300,59839300,14.6499,0.494,2982.11995,"May 10, 16",0.00494
2016-05-09,2947.0100098,2985.6899414,2938.3100586,2955.8300781,2955.8300781,46580500,46580500,8.82007,0.299,2959.94336,"May 09, 16",0.00299
2016-05-06,2938.6201172,2950.1999512,2893.6298828,2936.8400879,2936.8400879,59841800,59841800,-1.78003,-0.061,2926.88997,"May 06, 16",-0.00061
2016-05-04,2967.4299316,2982.3500977,2934.3300781,2938.75,2938.75,57467200,57467200,-28.67993,-0.966,2951.81006,"May 04, 16",-0.00966
2016-05-03,3029.1000977,3029.1000977,2972.0600586,2974.1999512,2974.1999512,55325700,55325700,-54.90015,-1.812,2991.7867,"May 03, 16",-0.01812
2016-05-02,3037.6201172,3045.6298828,3019.9599609,3032.6000977,3032.6000977,43277800,43277800,-5.02002,-0.165,3032.72998,"May 02, 16",-0.00165
2016-04-29,3106.1699219,3106.1699219,3028.2099609,3028.2099609,3028.2099609,66676200,66676200,-77.95996,-2.51,3054.19661,"April 29, 16",-0.0251
2016-04-28,3117.3200684,3126.3999023,3067.6101074,3125.4299316,3125.4299316,60157900,60157900,8.10986,0.26,3106.47998,"April 28, 16",0.0026
2016-04-27,3121.4599609,3133.6101074,3109.1101074,3130.4299316,3130.4299316,49800300,49800300,8.96997,0.287,3124.38338,"April 27, 16",0.00287
2016-04-26,3119.9399414,3148.4399414,3108.8798828,3121.2900391,3121.2900391,51568100,51568100,1.3501,0.043,3126.20329,"April 26, 16",0.00043
2016-04-25,3141.5700684,3146.0900879,3103.1101074,3117.6201172,3117.6201172,46662300,46662300,-23.94995,-0.762,3122.27344,"April 25, 16",-0.00762
2016-04-22,3151.5600586,3153.3100586,3127.8200684,3141.1201172,3141.1201172,45832800,45832800,-10.43994,-0.331,3140.75008,"April 22, 16",-0.00331
2016-04-21,3146.4899902,3156.8601074,3124.4899902,3151.6899414,3151.6899414,62039000,62039000,5.19995,0.165,3144.34668,"April 21, 16",0.00165
2016-04-20,3111.0600586,3147.1899414,3095.6298828,3142.5200195,3142.5200195,53194500,53194500,31.45996,1.011,3128.44661,"April 20, 16",0.01011
2016-04-19,3070.4599609,3118.2800293,3070.4599609,3112.9899902,3112.9899902,57688900,57688900,42.53003,1.385,3100.57666,"April 19, 16",0.01385
2016-04-18,3050.0,3071.6699219,3006.0300293,3064.0300293,3064.0300293,46588700,46588700,14.03003,0.46,3047.24333,"April 18, 16",0.0046
2016-04-15,3055.7299805,3061.9499512,3043.4599609,3054.3400879,3054.3400879,55359600,55359600,-1.38989,-0.045,3053.25,"April 15, 16",-0.00045
2016-04-14,3039.3500977,3061.9899902,3028.9099121,3060.8601074,3060.8601074,66575600,66575600,21.51001,0.708,3050.58667,"April 14, 16",0.00708
2016-04-13,2956.8200684,3039.1899414,2956.8200684,3039.1899414,3039.1899414,80348600,80348600,82.36987,2.786,3011.73332,"April 13, 16",0.02786
2016-04-12,2927.1899414,2944.1201172,2899.8999023,2942.0900879,2942.0900879,67627600,67627600,14.90015,0.509,2928.70337,"April 12, 16",0.00509
2016-04-11,2910.75,2946.3701172,2883.4599609,2924.2299805,2924.2299805,58463900,58463900,13.47998,0.463,2918.02002,"April 11, 16",0.00463
2016-04-08,2877.8300781,2921.25,2877.8300781,2911.9799805,2911.9799805,65952800,65952800,34.1499,1.187,2903.68669,"April 08, 16",0.01187
2016-04-07,2910.8300781,2924.6999512,2860.3200684,2871.5700684,2871.5700684,57172100,57172100,-39.26001,-1.349,2885.53003,"April 07, 16",-0.01349
2016-04-06,2894.7299805,2911.5600586,2882.2099609,2909.3601074,2909.3601074,57008500,57008500,14.63013,0.505,2901.04338,"April 06, 16",0.00505
2016-04-05,2951.5800781,2951.5800781,2887.3500977,2890.3500977,2890.3500977,57865600,57865600,-61.22998,-2.074,2909.76009,"April 05, 16",-0.02074
2016-04-04,2948.6201172,2993.7099609,2930.25,2962.2800293,2962.2800293,44064900,44064900,13.65991,0.463,2962.08,"April 04, 16",0.00463
2016-04-01,2984.3601074,2984.3601074,2916.9599609,2953.2800293,2953.2800293,64528000,64528000,-31.08008,-1.041,2951.53337,"April 01, 16",-0.01041
2016-03-31,3038.7299805,3038.7299805,2998.6999512,3004.9299316,3004.9299316,63099700,63099700,-33.80005,-1.112,3014.11995,"March 31, 16",-0.01112
2016-03-30,3013.6999512,3062.7099609,3013.6999512,3044.1000977,3044.1000977,50503900,50503900,30.40015,1.009,3040.17,"March 30, 16",0.01009
2016-03-29,2993.8999023,3023.4199219,2983.4499512,3004.8701172,3004.8701172,45531900,45531900,10.97021,0.366,3003.91333,"March 29, 16",0.00366
2016-03-24,3036.0200195,3036.0200195,2985.0600586,2986.7299805,2986.7299805,44215700,44215700,-49.29004,-1.624,3002.60335,"March 24, 16",-0.01624
2016-03-23,3055.7700195,3076.1999512,3024.3400879,3042.4199219,3042.4199219,43436000,43436000,-13.3501,-0.437,3047.65332,"March 23, 16",-0.00437
2016-03-22,3034.3500977,3051.2299805,2997.1101074,3051.2299805,3051.2299805,42197500,42197500,16.87988,0.556,3033.19002,"March 22, 16",0.00556
2016-03-21,3049.1201172,3088.0800781,3031.0700684,3048.7700195,3048.7700195,42438400,42438400,-0.3501,-0.011,3055.97339,"March 21, 16",-0.00011
2016-03-18,3043.2900391,3067.9699707,3022.2700195,3059.7700195,3059.7700195,91648300,91648300,16.47998,0.542,3050.00334,"March 18, 16",0.00542
2016-03-17,3087.3100586,3089.5800781,2990.3701172,3043.1000977,3043.1000977,80074800,80074800,-44.20996,-1.432,3041.01676,"March 17, 16",-0.01432
2016-03-16,3069.2900391,3087.7199707,3045.5300293,3062.0500488,3062.0500488,52434100,52434100,-7.23999,-0.236,3065.10002,"March 16, 16",-0.00236
2016-03-15,3084.3300781,3084.3300781,3053.4899902,3067.2099609,3067.2099609,56698100,56698100,-17.12012,-0.555,3068.34334,"March 15, 16",-0.00555
2016-03-14,3082.0900879,3116.3200684,3079.7700195,3091.9799805,3091.9799805,62997700,62997700,9.88989,0.321,3096.02336,"March 14, 16",0.00321
2016-03-11,2997.3400879,3074.6999512,2997.3400879,3073.8000488,3073.8000488,83342500,83342500,76.45996,2.551,3048.61336,"March 11, 16",0.02551
2016-03-10,3017.8000488,3128.7099609,2970.7800293,2970.7800293,2970.7800293,120159200,120159200,-47.02002,-1.558,3023.42334,"March 10, 16",-0.01558
2016-03-09,3003.8100586,3047.3798828,3001.9599609,3016.1799316,3016.1799316,53458400,53458400,12.36987,0.412,3021.83993,"March 09, 16",0.00412
2016-03-08,3014.1499023,3026.0400391,2968.5100098,3002.0100098,3002.0100098,56161600,56161600,-12.13989,-0.403,2998.85335,"March 08, 16",-0.00403
2016-03-07,3029.8898926,3033.6000977,2997.2600098,3021.0900879,3021.0900879,48371700,48371700,-8.7998,-0.29,3017.31673,"March 07, 16",-0.0029
2016-03-04,3018.1799316,3056.2199707,3012.0200195,3037.3500977,3037.3500977,60969100,60969100,19.17017,0.635,3035.1967,"March 04, 16",0.00635
2016-03-03,3023.7900391,3027.6999512,2996.7199707,3012.8701172,3012.8701172,52915400,52915400,-10.91992,-0.361,3012.43001,"March 03, 16",-0.00361
2016-03-02,2999.1899414,3030.6298828,2994.5100098,3022.1398926,3022.1398926,61070600,61070600,22.94995,0.765,3015.75993,"March 02, 16",0.00765
2016-03-01,2944.7700195,2996.7800293,2930.2399902,2996.3898926,2996.3898926,56722500,56722500,51.61987,1.753,2974.46997,"March 01, 16",0.01753
2016-02-29,2911.2399902,2946.7399902,2879.6000977,2945.75,2945.75,49942300,49942300,34.51001,1.185,2924.03003,"February 29, 16",0.01185
2016-02-26,2893.1201172,2951.1298828,2893.1201172,2929.1599121,2929.1599121,59941200,59941200,36.03979,1.246,2924.46997,"February 26, 16",0.01246
2016-02-25,2832.5600586,2892.8200684,2832.5600586,2877.4199219,2877.4199219,52772100,52772100,44.85986,1.584,2867.60002,"February 25, 16",0.01584
2016-02-24,2885.8898926,2887.1298828,2801.4299316,2820.2399902,2820.2399902,57310600,57310600,-65.6499,-2.275,2836.2666,"February 24, 16",-0.02275
2016-02-23,2929.1398926,2934.5200195,2886.3400879,2887.3798828,2887.3798828,53284800,53284800,-41.76001,-1.426,2902.74666,"February 23, 16",-0.01426
2016-02-22,2877.6398926,2936.2299805,2877.6398926,2933.9099121,2933.9099121,48770200,48770200,56.27002,1.955,2915.9266,"February 22, 16",0.01955
2016-02-19,2895.0600586,2903.3200684,2844.3200684,2871.0500488,2871.0500488,65647900,65647900,-24.01001,-0.829,2872.89673,"February 19, 16",-0.00829
2016-02-18,2909.4899902,2936.3200684,2883.5300293,2895.1499023,2895.1499023,66018400,66018400,-14.34009,-0.493,2905.0,"February 18, 16",-0.00493
2016-02-17,2823.6699219,2900.6999512,2822.3200684,2897.7199707,2897.7199707,60086600,60086600,74.05005,2.622,2873.58,"February 17, 16",0.02622
2016-02-16,2844.0500488,2860.2700195,2804.25,2821.2600098,2821.2600098,62985400,62985400,-22.79004,-0.801,2828.59334,"February 16, 16",-0.00801
2016-02-15,2786.2099609,2855.1201172,2786.2099609,2833.8701172,2833.8701172,73719200,73719200,47.66016,1.711,2825.06673,"February 15, 16",0.01711
2016-02-12,2689.9799805,2756.1599121,2689.9799805,2756.1599121,2756.1599121,89706200,89706200,66.17993,2.46,2734.09993,"February 12, 16",0.0246
2016-02-11,2782.0200195,2782.0200195,2672.7299805,2680.3500977,2680.3500977,97383500,97383500,-101.66992,-3.655,2711.70003,"February 11, 16",-0.03655
2016-02-10,2748.2399902,2827.9499512,2734.0800781,2789.0500488,2789.0500488,88653800,88653800,40.81006,1.485,2783.69336,"February 10, 16",0.01485
2016-02-09,2789.2800293,2809.4099121,2710.8898926,2736.5,2736.5,99877700,99877700,-52.78003,-1.892,2752.2666,"February 09, 16",-0.01892
2016-02-08,2885.5600586,2894.4699707,2772.6999512,2785.1699219,2785.1699219,78091800,78091800,-100.39014,-3.479,2817.44661,"February 08, 16",-0.03479
2016-02-05,2908.0,2932.8500977,2869.9199219,2879.3898926,2879.3898926,84402300,84402300,-28.61011,-0.984,2894.0533,"February 05, 16",-0.00984
2016-02-04,2906.8200684,2936.1201172,2866.1899414,2905.3000488,2905.3000488,77181000,77181000,-1.52002,-0.052,2902.5367,"February 04, 16",-0.00052
2016-02-03,2945.5,2948.1799316,2862.3999023,2896.6298828,2896.6298828,84603500,84603500,-48.87012,-1.659,2902.40324,"February 03, 16",-0.01659
2016-02-02,3014.9799805,3014.9799805,2933.1699219,2951.8500977,2951.8500977,62895900,62895900,-63.12988,-2.094,2966.66667,"February 02, 16",-0.02094
2016-02-01,3048.75,3051.8400879,2989.8798828,3021.0100098,3021.0100098,55395900,55395900,-27.73999,-0.91,3020.90999,"February 01, 16",-0.0091
2016-01-29,2989.4799805,3045.0900879,2989.4799805,3045.0900879,3045.0900879,64531900,64531900,55.61011,1.86,3026.55339,"January 29, 16",0.0186
2016-01-28,3037.0300293,3055.3798828,2955.8601074,2979.4199219,2979.4199219,74372000,74372000,-57.61011,-1.897,2996.88664,"January 28, 16",-0.01897
2016-01-27,3024.8300781,3043.4699707,2997.7099609,3043.4699707,3043.4699707,53250300,53250300,18.63989,0.616,3028.21663,"January 27, 16",0.00616
2016-01-26,2975.8100586,3041.6699219,2945.3100586,3032.8400879,3032.8400879,76968900,76968900,57.03003,1.916,3006.60669,"January 26, 16",0.01916
2016-01-25,3029.4499512,3037.1201172,2987.9499512,3001.7800293,3001.7800293,55659600,55659600,-27.66992,-0.913,3008.95003,"January 25, 16",-0.00913
2016-01-22,2949.9399414,3046.2900391,2949.9399414,3023.2099609,3023.2099609,79292900,79292900,73.27002,2.484,3006.47998,"January 22, 16",0.02484
2016-01-21,2884.5300293,2967.1699219,2874.3100586,2943.9199219,2943.9199219,94843300,94843300,59.38989,2.059,2928.46663,"January 21, 16",0.02059
2016-01-20,2947.8400879,2947.8400879,2855.4399414,2882.5900879,2882.5900879,83727700,83727700,-65.25,-2.213,2895.29004,"January 20, 16",-0.02213
2016-01-19,2956.5900879,3008.5100098,2956.5900879,2980.4899902,2980.4899902,63576500,63576500,23.8999,0.808,2981.86336,"January 19, 16",0.00808
2016-01-18,2951.1699219,2983.2900391,2915.6599121,2935.3898926,2935.3898926,56002000,56002000,-15.78003,-0.535,2944.77995,"January 18, 16",-0.00535
2016-01-15,3023.6799316,3028.6398926,2931.2399902,2952.4799805,2952.4799805,92082700,92082700,-71.19995,-2.355,2970.78662,"January 15, 16",-0.02355
2016-01-14,3064.9899902,3064.9899902,2972.1799316,3024.0,3024.0,65110300,65110300,-40.98999,-1.337,3020.38997,"January 14, 16",-0.01337
2016-01-13,3084.8701172,3124.9799805,3060.1599121,3073.0200195,3073.0200195,53731300,53731300,-11.8501,-0.384,3086.0533,"January 13, 16",-0.00384
2016-01-12,3026.6999512,3099.5400391,3019.6799316,3064.6599121,3064.6599121,52872600,52872600,37.95996,1.254,3061.29329,"January 12, 16",0.01254
2016-01-11,3030.3100586,3074.7800293,3027.4899902,3027.4899902,3027.4899902,61262000,61262000,-2.82007,-0.093,3043.25334,"January 11, 16",-0.00093
2016-01-08,3087.4199219,3114.4499512,3033.4699707,3033.4699707,3033.4699707,57692600,57692600,-53.94995,-1.747,3060.4633,"January 08, 16",-0.01747
2016-01-07,3130.4599609,3130.4599609,3027.5700684,3084.6799316,3084.6799316,74948800,74948800,-45.78003,-1.462,3080.90332,"January 07, 16",-0.01462
2016-01-06,3170.6398926,3172.5500488,3110.7900391,3139.3200684,3139.3200684,51327000,51327000,-31.31982,-0.988,3140.88672,"January 06, 16",-0.00988
2016-01-05,3173.1499023,3195.7900391,3136.3200684,3178.0100098,3178.0100098,40188200,40188200,4.86011,0.153,3170.04004,"January 05, 16",0.00153
2016-01-04,3266.0100098,3266.0100098,3147.8798828,3164.7600098,3164.7600098,56241300,56241300,-101.25,-3.1,3192.8833,"January 04, 16",-0.031
2015-12-30,3309.8798828,3313.3100586,3285.75,3287.9799805,3287.9799805,22879000,22879000,-21.8999,-0.662,3295.68001,"December 30, 15",-0.00662
2015-12-29,3269.6899414,3314.2800293,3269.6899414,3314.2800293,3314.2800293,24266900,24266900,44.59009,1.364,3299.41667,"December 29, 15",0.01364
2015-12-28,3287.5400391,3291.9599609,3251.8500977,3256.4899902,3256.4899902,18710500,18710500,-31.05005,-0.944,3266.76668,"December 28, 15",-0.00944
2015-12-23,3239.0600586,3292.9499512,3239.0600586,3286.6799316,3286.6799316,36820000,36820000,47.61987,1.47,3272.89665,"December 23, 15",0.0147
2015-12-22,3224.4899902,3243.7700195,3187.3798828,3214.3200684,3214.3200684,34499900,34499900,-10.16992,-0.315,3215.15666,"December 22, 15",-0.00315
2015-12-21,3244.75,3292.4099121,3213.0100098,3213.0100098,3213.0100098,47160500,47160500,-31.73999,-0.978,3239.47664,"December 21, 15",-0.00978
2015-12-18,3289.4899902,3301.3999023,3243.2800293,3260.7199707,3260.7199707,81937000,81937000,-28.77002,-0.875,3268.46663,"December 18, 15",-0.00875
2015-12-17,3268.8100586,3345.1999512,3268.8100586,3306.4699707,3306.4699707,62101300,62101300,37.65991,1.152,3306.82666,"December 17, 15",0.01152
2015-12-16,3245.3999023,3278.2399902,3227.2800293,3246.7800293,3246.7800293,50202000,50202000,1.38013,0.043,3250.76668,"December 16, 15",0.00043
2015-12-15,3149.5,3248.2399902,3149.5,3241.5100098,3241.5100098,60238500,60238500,92.01001,2.921,3213.08333,"December 15, 15",0.02921
2015-12-14,3210.8300781,3243.9799805,3137.2800293,3139.2399902,3139.2399902,55806100,55806100,-71.59009,-2.23,3173.5,"December 14, 15",-0.0223
2015-12-11,3262.0700684,3267.5100098,3189.9299316,3203.2099609,3203.2099609,53913100,53913100,-58.86011,-1.804,3220.21663,"December 11, 15",-0.01804
2015-12-10,3268.5400391,3288.0800781,3246.9599609,3269.9699707,3269.9699707,43741400,43741400,1.42993,0.044,3268.33667,"December 10, 15",0.00044
2015-12-09,3299.8200684,3316.4399414,3262.6799316,3277.2099609,3277.2099609,45370300,45370300,-22.61011,-0.685,3285.44328,"December 09, 15",-0.00685
2015-12-08,3359.0200195,3359.0200195,3282.8100586,3297.4599609,3297.4599609,45368800,45368800,-61.56006,-1.833,3313.09668,"December 08, 15",-0.01833
2015-12-07,3334.5700684,3394.9299316,3334.5700684,3360.2099609,3360.2099609,36899600,36899600,25.63989,0.769,3363.23665,"December 07, 15",0.00769
2015-12-04,3342.1799316,3348.7700195,3295.9799805,3330.75,3330.75,57842500,57842500,-11.42993,-0.342,3325.16667,"December 04, 15",-0.00342
2015-12-03,3464.8100586,3514.3898926,3343.3400879,3343.3400879,3343.3400879,84501300,84501300,-121.46997,-3.506,3400.35669,"December 03, 15",-0.03506
2015-12-02,3482.9299316,3499.0600586,3463.3300781,3468.6599121,3468.6599121,38470000,38470000,-14.27002,-0.41,3477.01668,"December 02, 15",-0.0041
2015-12-01,3509.8999023,3520.0300293,3468.7800293,3479.6398926,3479.6398926,38583300,38583300,-30.26001,-0.862,3489.48332,"December 01, 15",-0.00862
2015-11-30,3486.1699219,3524.0400391,3471.4799805,3506.4499512,3506.4499512,40932600,40932600,20.28003,0.582,3500.65666,"November 30, 15",0.00582
2015-11-27,3491.6699219,3512.4599609,3473.3999023,3488.9899902,3488.9899902,33812700,33812700,-2.67993,-0.077,3491.61662,"November 27, 15",-0.00077
2015-11-26,3458.3999023,3507.4599609,3455.0100098,3498.6201172,3498.6201172,30228300,30228300,40.22021,1.163,3487.03003,"November 26, 15",0.01163
2015-11-25,3410.6000977,3472.6999512,3402.8300781,3462.0600586,3462.0600586,49615600,49615600,51.45996,1.509,3445.86336,"November 25, 15",0.01509
2015-11-24,3440.5700684,3440.5700684,3375.8400879,3409.6000977,3409.6000977,41904700,41904700,-30.96997,-0.9,3408.67008,"November 24, 15",-0.009
2015-11-23,3449.6398926,3457.6899414,3422.9299316,3445.2600098,3445.2600098,33692700,33692700,-4.37988,-0.127,3441.95996,"November 23, 15",-0.00127
2015-11-20,3452.1101074,3469.1899414,3426.7800293,3452.4499512,3452.4499512,45524100,45524100,0.33984,0.01,3449.47331,"November 20, 15",0.0001
